Taxonomy_highest	Subphylum	Class	Taxonomy_intermediate	Taxonomy_intermediate.1	Taxonomy_intermediate.2	Taxonomy_intermediate.3	Taxonomy_intermediate.4	Taxonomy_genus
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniaceae		Puccinia
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniaceae		Uromyces
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Hyalopsora
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Melampsorella
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Melampsoridium
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Milesina
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Naohidemyces
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Pucciniastrum
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniastraceae		Uredinopsis
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Pucciniosiraceae		Dietelia
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Raveneliaceae		Diorchidium
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Raveneliaceae		Sphenospora
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Sphaerophragmiaceae		Nyssopsora
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Uropyxidaceae		Dasyspora
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Uropyxidaceae		Leucotelium
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Uropyxidaceae		Porotenus
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Pucciniales		Uropyxidaceae		Tranzschelia
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Septobasidiales		Septobasidiaceae		Auriculoscypha
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Septobasidiales		Septobasidiaceae		Septobasidium
Basidiomycota	Pucciniomycotina		Pucciniomycetes	Septobasidiales		Septobasidiaceae		Uredinella
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes						Bensingtonia
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes						Kondoa
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes						Kurtzmanomyces
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes						Sterigmatomyces
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes		Agaricostilbales		Agaricostilbaceae		Agaricostilbum
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes		Agaricostilbales		Chionosphaeraceae		Chionosphaera
Basidiomycota	Pucciniomycotina	Agaricostilbomycetes		Spiculogloeales				Mycogloea
Basidiomycota	Pucciniomycotina	Atractiellomycetes		Atractiellales				Helicogloea
Basidiomycota	Pucciniomycotina	Atractiellomycetes		Atractiellales		Hoehnelomycetaceae		Atractiella
Basidiomycota	Pucciniomycotina	Atractiellomycetes		Atractiellales		Phleogenaceae		Phleogena
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Ceraceosorales		Ceraceosoraceae		Ceraceosorus
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Doassansiales		Doassansiaceae		Doassansia
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Doassansiales		Rhamphosporaceae		Rhamphospora
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Entylomatales		Entylomataceae		Entyloma
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Entylomatales		Entylomataceae		Tilletiopsis
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Exobasidiales		Brachybasidiaceae		Dicellomyces
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Exobasidiales		Exobasidiaceae		Exobasidium
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Exobasidiales		Graphiolaceae		Graphiola
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Georgefischeriales		Georgefischeriaceae		Georgefischeria
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Georgefischeriales		Georgefischeriaceae		Jamesdicksonia
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Georgefischeriales		Tilletiariaceae		Tilletiaria
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Malasseziales		Malasseziaceae		Malassezia
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Microstromatales				Jaminaea
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Microstromatales				Sympodiomycopsis
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Microstromatales		Microstromataceae		Microstroma
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Microstromatales		Quambalariaceae		Quambalaria
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Microstromatales		Volvocisporiaceae		Volvocisporium
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Tilletiales		Tilletiaceae		Conidiosporomyces
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Tilletiales		Tilletiaceae		Erratomyces
Basidiomycota	Ustilaginomycotina	Exobasidiomycetes		Tilletiales		Tilletiaceae		Tilletia
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Urocystales		Glomosporiaceae		Thecaphora
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Urocystales		Melanotaeniaceae		Melanotaenium
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Urocystales		Urocystidaceae		Urocystis
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Anthracoideaceae		Anthracoidea
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Cintractiaceae		Ustanciosporium
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Cintractia
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Leucocintractia
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Macalpinomyces
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Melanopsichium
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Moesziomyces
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Pseudozyma
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Schizonella
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Sporisorium
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Tranzscheliella
Basidiomycota	Ustilaginomycotina	Ustilaginomycetes		Ustilaginales		Ustilaginaceae		Ustilago
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Blastocladiaceae		Allomyces
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Blastocladiaceae		Blastocladia
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Blastocladiaceae		Blastocladiella
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Blastocladiaceae		Microallomyces
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Catenariaceae		Catenaria
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Catenariaceae		Catenomyces
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Catenariaceae		Catenophlyctis
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Coelomomycetaceae		Coelomomyces
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Physodermataceae		Physoderma
Blastocladiomycota		Blastocladiomycetes		Blastocladiales		Physodermataceae		Urophlyctis
Blastocladiomycota		Blastocladiomycetes		Blastocladiales incertae sedis				Coelomycidium
Chytridiomycota		Chytridiomycetes		Chytridiales				Asterophlyctis
Chytridiomycota		Chytridiomycetes		Chytridiales				Entophlyctis
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Blyttiomyces
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Chytridium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Chytriomyces
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Diplochytridium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Mesochytrium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Obelidium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Phlyctorhiza
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Podochytrium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Polyphlyctis
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Rhizidium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Rhizoclosmatium
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Siphonaria
Chytridiomycota		Chytridiomycetes		Chytridiales		Chytridiaceae		Zygorhizidium
Chytridiomycota		Chytridiomycetes		Chytridiales		Endochytriaceae		Allochytridium
Chytridiomycota		Chytridiomycetes		Chytridiales		Endochytriaceae		Catenochytridium
Chytridiomycota		Chytridiomycetes		Chytridiales		Endochytriaceae		Diplophlyctis
Chytridiomycota		Chytridiomycetes		Chytridiales		Endochytriaceae		Endochytrium
Chytridiomycota		Chytridiomycetes		Chytridiales		Endochytriaceae		Nephrochytrium
Chytridiomycota		Chytridiomycetes		Chytridiales		Megachytriaceae		Nowakowskiella
Chytridiomycota		Chytridiomycetes		Chytridiales		Synchytriaceae		Synchytrium
Chytridiomycota		Chytridiomycetes		Cladochytriales		Cladochytriaceae		Cladochytrium
Chytridiomycota		Chytridiomycetes		Cladochytriales		Cladochytriaceae		Cylindrochytridium
Chytridiomycota		Chytridiomycetes		Cladochytriales		Cladochytriaceae		Physocladia
Chytridiomycota		Chytridiomycetes		Cladochytriales		Cladochytriaceae		Septochytrium
Chytridiomycota		Chytridiomycetes		Lobulomycetales		Lobulomycetaceae		Clydaea
Chytridiomycota		Chytridiomycetes		Lobulomycetales		Lobulomycetaceae		Lobulomyces
Chytridiomycota		Chytridiomycetes		Polychytriales				Arkaya
Chytridiomycota		Chytridiomycetes		Polychytriales				Lacustromyces
Chytridiomycota		Chytridiomycetes		Polychytriales				Polychytrium
Chytridiomycota		Chytridiomycetes		Rhizophydiales				Batrachochytrium
Chytridiomycota		Chytridiomycetes		Rhizophydiales		Alphamycetaceae		Alphamyces
Chytridiomycota		Chytridiomycetes		Rhizophydiales		Kappamycetaceae		Kappamyces
Chytridiomycota		Chytridiomycetes		Rhizophydiales		Rhizophydiaceae		Rhizophydium
Chytridiomycota		Chytridiomycetes		Rhizophydiales		Terramycetaceae		Boothiomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Powellomycetaceae		Geranomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Powellomycetaceae		Powellomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Gaertneriomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Kochiomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Phlyctochytrium
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Rhizophlyctis
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Spizellomyces
Chytridiomycota		Chytridiomycetes		Spizellomycetales		Spizellomycetaceae		Triparticalcar
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales				Hyaloraphidium
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales		Gonapodyaceae		Gonapodya
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales		Harpochytriaceae		Harpochytrium
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales		Monoblepharidaceae		Monoblepharella
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales		Monoblepharidaceae		Monoblepharis
Chytridiomycota		Monoblepharidomycetes		Monoblepharidales		Oedogoniomycetaceae		Oedogoniomyces
Cryptomycota								Rozella
Fungi_incertae_sedis						Olpidiaceae		Olpidium
Fungi_incertae_sedis			Nephridiophagidae					Nephridiophaga
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Ancylistaceae		Conidiobolus
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Basidiobolaceae		Basidiobolus
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Basidiobolaceae		Schizangiella
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Batkoa
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Entomophaga
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Entomophthora
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Erynia
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Eryniopsis
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Furia
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Massospora
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Pandora
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Strongwellsea
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Entomophthoraceae		Zoophthora
Zoopagomycota	Entomophthoromycotina			Entomophthorales		Neozygitaceae		Neozygites
Zoopagomycota	Kickxellomycotina			Dimargaritales		Dimargaritaceae		Dimargaris
Zoopagomycota	Kickxellomycotina			Dimargaritales		Dimargaritaceae		Dispira
Zoopagomycota	Kickxellomycotina			Dimargaritales		Dimargaritaceae		Tieghemiomyces
Zoopagomycota	Kickxellomycotina			Harpellales				Pseudoharpella
Zoopagomycota	Kickxellomycotina			Harpellales		Harpellaceae		Furculomyces
Zoopagomycota	Kickxellomycotina			Harpellales		Harpellaceae		Harpella
Zoopagomycota	Kickxellomycotina			Harpellales		Harpellaceae		Harpellomyces
Zoopagomycota	Kickxellomycotina			Harpellales		Harpellaceae		Stachylina
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Austrosmittium
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Bojamyces
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Capniomyces
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Genistelloides
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Genistellospora
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Orphella
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Pennella
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Plecopteromyces
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Smittium
Zoopagomycota	Kickxellomycotina			Harpellales		Legeriomycetaceae		Zygopolaris
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Coemansia
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Dipsacomyces
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Kickxella
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Linderina
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Martensiomyces
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Mycoemilia
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Myconymphaea
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Pinnaticoemansia
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Ramicandelaber
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Spirodactylon
Zoopagomycota	Kickxellomycotina			Kickxellales		Kickxellaceae		Spiromyces
Mucoromycota	Mortierellomycotina			Mortierellales		Mortierellaceae		Dissophora
Mucoromycota	Mortierellomycotina			Mortierellales		Mortierellaceae		Gamsiella
Mucoromycota	Mortierellomycotina			Mortierellales		Mortierellaceae		Lobosporangium
Mucoromycota	Mortierellomycotina			Mortierellales		Mortierellaceae		Mortierella
Mucoromycota	Mucoromycotina			Endogonales		Endogonaceae		Endogone
Mucoromycota	Mucoromycotina			Mucorales				Umbelopsis
Mucoromycota	Mucoromycotina			Mucorales		Chaetocladiaceae		Chaetocladium
Mucoromycota	Mucoromycotina			Mucorales		Choanephoraceae		Blakeslea
Mucoromycota	Mucoromycotina			Mucorales		Choanephoraceae		Choanephora
Mucoromycota	Mucoromycotina			Mucorales		Choanephoraceae		Poitrasia
Mucoromycota	Mucoromycotina			Mucorales		Cunninghamellaceae		Cunninghamella
Mucoromycota	Mucoromycotina			Mucorales		Gilbertellaceae		Gilbertella
Mucoromycota	Mucoromycotina			Mucorales		Lichtheimiaceae		Dichotomocladium
Mucoromycota	Mucoromycotina			Mucorales		Lichtheimiaceae		Lichtheimia
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Absidia
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Actinomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Ambomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Amylomyces
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Apophysomyces
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Chlamydoabsidia
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Circinella
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Circinomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Gongronella
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Halteromyces
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Hyphomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Lentamyces
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Mucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Parasitella
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Phycomyces
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Protomycocladus
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Rhizomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Rhizopus
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Spinellus
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Sporodiniella
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Syzygites
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Thermomucor
Mucoromycota	Mucoromycotina			Mucorales		Mucoraceae		Zygorhynchus
Mucoromycota	Mucoromycotina			Mucorales		Mycotyphaceae		Benjaminiella
Mucoromycota	Mucoromycotina			Mucorales		Mycotyphaceae		Mycotypha
Mucoromycota	Mucoromycotina			Mucorales		Pilobolaceae		Pilaira
Mucoromycota	Mucoromycotina			Mucorales		Pilobolaceae		Pilobolus
Mucoromycota	Mucoromycotina			Mucorales		Pilobolaceae		Utharomyces
Mucoromycota	Mucoromycotina			Mucorales		Radiomycetaceae		Hesseltinella
Mucoromycota	Mucoromycotina			Mucorales		Radiomycetaceae		Radiomyces
Mucoromycota	Mucoromycotina			Mucorales		Saksenaeaceae		Saksenaea
Mucoromycota	Mucoromycotina			Mucorales		Syncephalastraceae		Syncephalastrum
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Backusella
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Cokeromyces
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Dicranophora
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Ellisomyces
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Fennellomyces
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Helicostylum
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Kirkomyces
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Phascolomyces
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Pirella
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Thamnidium
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Thamnostylum
Mucoromycota	Mucoromycotina			Mucorales		Thamnidiaceae		Zychaea
Zoopagomycota	Zoopagomycotina			Zoopagales		Cochlonemataceae		Cochlonema
Zoopagomycota	Zoopagomycotina			Zoopagales		Helicocephalidaceae		Rhopalomyces
Zoopagomycota	Zoopagomycotina			Zoopagales		Piptocephalidaceae		Kuzuhaea
Zoopagomycota	Zoopagomycotina			Zoopagales		Piptocephalidaceae		Piptocephalis
Zoopagomycota	Zoopagomycotina			Zoopagales		Piptocephalidaceae		Syncephalis
Zoopagomycota	Zoopagomycotina			Zoopagales		Sigmoideomycetaceae		Thamnocephalis
Zoopagomycota	Zoopagomycotina			Zoopagales		Zoopagaceae		Zoophagus
Mucoromycota		Archaeosporomycetes		Archaeosporales		Ambisporaceae		Ambispora
Mucoromycota		Archaeosporomycetes		Archaeosporales		Archaeosporaceae		Archaeospora
Mucoromycota		Archaeosporomycetes		Archaeosporales		Geosiphonaceae		Geosiphon
Mucoromycota		Glomeromycetes		Diversisporales		Acaulosporaceae		Acaulospora
Mucoromycota		Glomeromycetes		Diversisporales		Acaulosporaceae		Entrophospora
Mucoromycota		Glomeromycetes		Diversisporales		Dentiscutataceae		Dentiscutata
Mucoromycota		Glomeromycetes		Diversisporales		Diversisporaceae		Diversispora
Mucoromycota		Glomeromycetes		Diversisporales		Diversisporaceae		Otospora
Mucoromycota		Glomeromycetes		Diversisporales		Gigasporaceae		Gigaspora
Mucoromycota		Glomeromycetes		Diversisporales		Pacisporaceae		Pacispora
Mucoromycota		Glomeromycetes		Diversisporales		Racocetraceae		Racocetra
Mucoromycota		Glomeromycetes		Diversisporales		Scutellosporaceae		Scutellospora
Mucoromycota		Glomeromycetes		Glomerales		Claroideoglomeraceae		Claroideoglomus
Mucoromycota		Glomeromycetes		Glomerales		Glomeraceae		Funneliformis
Mucoromycota		Glomeromycetes		Glomerales		Glomeraceae		Glomus
Mucoromycota		Glomeromycetes		Glomerales		Glomeraceae		Rhizophagus
Mucoromycota		Glomeromycetes		Glomerales		Glomeraceae		Sclerocystis
Mucoromycota		Glomeromycetes		Glomerales		Glomeraceae		Septoglomus
Mucoromycota		Paraglomeromycetes		Paraglomerales		Paraglomeraceae		Paraglomus
Microsporidia								Antonospora
Microsporidia								Binucleata
Microsporidia								Dictyocoela
