EC_number	C1-C-T0	C1-C-T1	C1-C-T4	C1-C-T6	C2-R-T0	C2-R-T1	C2-R-T4	C2-R-T6	C3-C-T0	C3-C-T1	C3-C-T4	C3-C-T6	C4-R-T0	C4-R-T1	C4-R-T4	C4-R-T6	C5-C-T0	C5-C-T1	C5-C-T4	C5-C-T6	C6-R-T0	C6-R-T1	C6-R-T4	C6-R-T6	P1-C-T0	P1-C-T1	P1-C-T4	P1-C-T6	P2-R-T0	P2-R-T1	P2-R-T4	P2-R-T6	P3-C-T0	P3-C-T1	P3-C-T4	P3-C-T6	P4-R-T0	P4-R-T1	P4-R-T4	P4-R-T6	P5-C-T0	P5-C-T1	P5-C-T4	P5-C-T6	P6-R-T0	P6-R-T1	P6-R-T4	P6-R-T6	EC_class
1.1.1.202	44.58823024342209	62.88247195873608	63.07370096621324	56.12571369454346	44.906945255884004	44.142029225975406	46.0861908019931	49.30521242785845	45.79934729077737	39.265689535308084	43.53647070229776	47.04233583937884	48.44468189421127	48.44468189421127	51.344988507614715	57.1137302331754	54.24529512101815	45.83121879202356	41.114236607587195	48.18970988424174	54.532138632233874	63.36054447742896	53.35289308612479	49.68767044281275	57.91051776433019	48.57216789919604	76.36411698587514	62.59562844752036	59.599707330378344	58.86666280171594	66.16523658709382	57.43244524563731	58.10174677180734	51.63183201883044	48.15783838299555	48.253452886734124	55.45641216837343	39.10633202907712	50.58007247770612	61.22515389393412	46.40490581445501	49.94264245278228	52.492362552477616	60.109651350317414	54.08593761478719	74.13311189864173	57.43244524563732	63.39241597867515	oxidoreductase
1.1.1.203	47.93473787427221	64.41230401855329	58.452333285515444	53.607865096094315	45.130045764607345	50.29322896649039	46.56426332068597	47.488536856825526	53.06604957490906	42.612197166158204	50.35697196898277	46.914849834394076	52.07803303627712	52.460491051231415	51.53621751509186	56.79501522071348	59.886550841594065	53.51225059235574	41.43295162004911	47.87099487177982	60.65146687150267	68.55559918055819	52.87482056743191	52.01429003378473	58.48420478676164	51.09001649764517	67.08951012323338	57.24121623816016	63.64738798864468	67.72694014815721	67.3763536344491	53.73535110107908	56.63565771448252	52.01429003378474	43.56834220354395	44.07828622348302	55.83887018332773	43.34524169482061	47.29730784934837	55.5838981733582	43.66395670728253	49.43269843284321	54.755239140957215	60.93831038271839	55.83887018332773	74.26059790362649	56.85875822320586	65.33657755469284	oxidoreductase
1.1.1.205	684.249260254488	894.282453466891	834.9695896477283	820.0218555632645	626.3387424901579	621.9404753181834	612.5383824505569	674.5284523743996	672.8073913071053	588.0291979922356	643.1987666493933	639.7247730135584	672.4568047933972	621.876732315691	692.8545655909599	744.3589116048055	842.3000349343524	725.1722678545981	601.8614295330827	708.7903162140557	796.9150171597755	793.5366380276791	692.1533925635437	673.3492068282906	702.0016864486169	607.1839702411967	826.3961558125028	731.801540113806	690.5598175012341	651.1985134621874	808.1975286009274	654.0988200755908	622.4185478368763	606.5465402162729	514.6291306222562	564.7948735837618	657.0628696914866	427.8749042301226	518.8042972855073	617.5740796474552	503.6015911910739	573.3364359177413	682.0819981697471	741.4267334901559	648.4575643550148	781.1067525416645	610.3073773633236	668.0266661201765	oxidoreductase
1.1.1.215	34.54870735087172	50.45258647272135	45.28940327083831	42.73968317114298	35.0267798695646	34.80367936084126	31.775886742453054	40.44493508141718	37.99082948546042	31.042842213790646	38.24580149542995	31.234071221267794	36.9390699443361	39.68001905150858	40.7317785926329	39.488790044031425	47.04233583937884	40.349320577678604	29.76798216394298	34.67619335585649	41.33733711631054	47.61602286181029	38.02270098670661	37.22591345555182	51.982418532538546	43.31337019357442	56.253199699528224	51.31311700636852	53.35289308612479	58.67543379423879	53.703479599832896	42.51658266241963	46.914849834394076	45.00255975962258	39.39317554029285	43.0265266823587	50.93065899141423	35.18613737579555	44.42887273719113	48.85901141041177	44.715716248406856	44.74758774965304	44.81133075214543	45.86309029326976	45.480632278315454	65.04973404347712	49.68767044281275	49.43269843284322	oxidoreductase
1.1.1.218	8.190975820271248	8.669048338964123	6.724886762946433	8.095361316532673	6.820501266685008	8.955891850179848	6.629272259207857	7.999746812794099	8.25471882276363	6.023713735530216	5.928099231791642	6.406171750484517	7.872260807809331	10.421980907504663	8.573433835225547	8.318461825256014	7.904132309055524	7.8085178053169475	6.278685745499749	6.023713735530216	8.41407632899459	12.238656478537585	7.1710877803931155	6.374300249238325	10.549466912489429	6.438043251730708	10.326366403766087	9.306478363887955	8.41407632899459	9.880165386319405	8.605305336471739	7.107344777900733	7.362316787870266	6.342428747992132	5.8643562292992595	6.724886762946433	7.840389306563139	5.513769715591152	5.354412209360193	7.936003810301714	6.565529256715474	6.724886762946433	7.330445286624074	8.254718822763632	8.477819331486973	10.93192492744373	7.489802792855032	8.987763351426038	oxidoreductase
1.1.1.22	354.8572948750976	452.83028970589066	428.098004738846	415.126303731646	317.5357669158072	327.1928317934033	311.3208241727998	347.43123508473496	355.9409259174681	290.5724768615291	329.20073637191337	323.2726371401217	333.75836105011876	330.0612669055605	356.2915124311762	390.3621472633551	425.7076421453816	362.31522616670645	308.1018025469345	361.9965111542445	416.68800729270936	417.0067223051713	366.10793481500326	350.5227707056155	387.3024831437207	334.93760659622785	466.15257722679877	407.8277299462681	385.96388009138064	395.01538644529904	444.2568558706651	352.1482172691713	370.15561547326956	331.55922746413154	290.2537618490672	304.02225038742193	372.99217908418063	263.3223432960352	291.68797940514577	349.69411167321454	293.1221969612244	329.83816639683715	369.2950849396224	397.4057490387634	363.7813152240313	455.1569092968627	347.271877578504	381.05566889946715	oxidoreductase
1.1.1.23	235.59413721184853	293.79149848739445	277.15457483688243	277.4732898493443	210.06506471364904	227.49877589531584	206.94165759152224	225.71397182552911	229.66603798005687	205.31621102796646	217.07679498781118	206.84604308778367	227.46690439406964	228.48679243394778	234.22366265826227	258.6372326128451	282.4771155449964	242.66961048850308	208.12090313763133	235.78536621932568	282.9233165624431	279.0668649116539	243.81698453336597	228.26369192522444	259.115305131538	211.7542542796972	296.1499895796126	265.6808343882534	249.52198325643428	250.25502778509667	286.5566677045089	226.9250888728844	240.2155048925463	217.90545402021218	192.12140951204313	199.0693967837129	241.23539293242445	165.76367798144267	186.03395277402055	230.20785350124214	192.53573902824363	215.26011941677825	242.86083949598023	258.06354559041364	241.74533695236352	295.41694505095023	225.3952568130672	246.3985761343075	oxidoreductase
1.1.1.233	1.2429885486014731	0.6374300249238324	0.828659032400982	1.1473740448628982	1.17924554610909	1.5298320598171977	0.509944019939066	1.17924554610909	0.9242735361395569	0.6693015261700239	0.6374300249238322	0.6693015261700239	0.7649160299085987	0.7330445286624072	1.3067315510938566	0.9880165386319402	1.1792455461090903	0.9561450373857485	1.0198880398781318	0.8286590324009822	0.7967875311547905	1.3386030523400483	1.1473740448628984	0.7649160299085989	1.0198880398781316	0.5736870224314491	0.9242735361395568	1.0517595411243237	0.669301526170024	0.4780725186928745	1.115502543616707	0.733044528662407	0.6055585236776406	0.7967875311547905	0.7330445286624074	0.6055585236776404	0.8924020348933657	1.2111170473552815	0.5418155211852576	0.9880165386319405	0.924273536139557	0.5418155211852576	0.5736870224314491	0.6055585236776408	0.5736870224314489	1.0517595411243235	0.9561450373857485	0.7967875311547905	oxidoreductase
1.1.1.244	76.61908899584468	96.98497829216113	98.67416785820929	91.88553809277047	73.81439688617981	70.69098976405303	72.3164363276088	82.77028873635966	75.69481545970511	68.77869968928154	76.45973148961372	70.18104574411397	75.91791596842846	72.85825184879407	79.80623912046384	85.35188033730118	93.19226964386432	82.80216023760585	70.56350375906827	77.60710553447662	86.24428237219455	89.81389051176801	81.20858517529626	77.41587652699947	82.92964624259062	72.92199485128644	106.13209914981813	85.25626583356261	82.57905972888251	77.73459153946138	101.3195024616432	81.27232817778865	76.14101647715181	78.40389306563141	63.9342314998604	70.56350375906827	75.82230146468989	51.91867553004616	64.63540452727662	77.92582054693854	61.19328239268793	70.69098976405303	75.0255139335351	86.75422639213362	80.63489815286482	102.02067548905941	74.51556991359602	83.15274675131396	oxidoreductase
1.1.1.25	222.20810668844803	297.07426311575216	273.2025086823546	276.0390722932657	213.31595784076055	220.96511813984654	197.89015123760382	218.44726954139742	220.16833060869178	192.9819400456903	217.87358251896597	218.76598455385934	230.20785350124214	226.0964298404834	233.17190311713796	257.3623725629974	284.51689162475265	238.7175443339753	207.5153446139537	232.5026015909679	276.5171448119586	270.04723005898165	236.29531023926472	227.6262619003006	244.7731295707517	203.2126919457178	282.3177580387655	259.1153051315379	247.64156468290895	235.68975171558708	275.5609997745728	227.2438038853463	219.88148709747605	206.20861306285983	177.58800494377974	189.06174539240874	229.44293747133352	150.91155840071735	182.08188661949276	218.98908506258266	179.75526702852076	197.28459271392617	242.79709649348783	246.74916264801558	239.16374535142197	277.3458038443595	222.17623518720183	240.34299089753105	oxidoreductase
1.1.1.251	2.390362593464372	2.9959211171420126	2.8684351121572464	2.5815916009415214	1.8804185735253058	1.912290074771497	1.8804185735253058	2.231005087233414	2.1353905834948392	2.2628765884796054	2.900306613403438	2.454105595956755	2.0397760797562636	1.8804185735253056	2.4222340947105634	3.1234071221267787	2.6134631021877137	3.250893127111546	2.199133585987222	2.3266195909719887	3.314636129603929	2.9640496158958207	3.059664119634396	2.071647581002456	2.135390583494839	2.2628765884796054	2.6453346034339047	2.6453346034339047	2.16726208474103	1.7210610672943474	3.0915356208805878	3.0596641196343963	1.9122900747714975	2.199133585987222	2.199133585987222	1.4660890573248142	2.4222340947105634	1.0198880398781314	1.9122900747714973	1.9760330772638806	1.848547072279114	2.0716475810024555	2.8046921096648627	3.314636129603929	2.7728206084186713	3.2827646283577376	2.422234094710564	2.1672620847410307	oxidoreductase
1.1.1.256	1.5935750623095812	1.3704745535862397	1.9441615760176891	0.7330445286624074	1.274860049847665	0.7967875311547906	0.8286590324009819	0.7330445286624072	0.9242735361395571	0.8924020348933653	1.3386030523400483	1.115502543616707	1.2111170473552817	1.2748600498476652	0.6693015261700241	1.1155025436167068	1.4342175560786234	1.0836310423705153	1.5935750623095815	1.2429885486014736	1.593575062309581	1.4342175560786232	1.4023460548324316	1.2429885486014733	0.9561450373857487	0.9561450373857486	1.848547072279114	1.1473740448628982	1.721061067294348	1.1473740448628984	1.3386030523400483	1.7210610672943476	1.5298320598171982	1.1792455461090898	1.4660890573248146	1.3704745535862395	1.2111170473552817	0.573687022431449	1.0198880398781318	1.497960558571006	1.274860049847665	2.071647581002456	1.5935750623095812	1.17924554610909	1.7529325685405395	1.4979605585710065	1.5617035610633898	1.1473740448628984	oxidoreductase
1.1.1.257	1.625446563555773	1.0198880398781318	1.2111170473552817	1.3704745535862402	1.115502543616707	0.5418155211852576	0.7967875311547906	0.6693015261700241	1.466089057324815	0.7649160299085991	0.8605305336471739	1.0517595411243237	1.019888039878132	1.466089057324815	0.8924020348933654	1.083631042370515	0.9880165386319404	0.8286590324009825	0.828659032400982	0.8286590324009822	1.4023460548324316	1.1792455461090903	0.8605305336471739	0.6374300249238325	1.434217556078623	0.8605305336471737	1.1155025436167068	0.9242735361395572	1.4342175560786234	1.1792455461090903	1.7529325685405395	1.0517595411243232	1.9122900747714975	1.4660890573248149	1.019888039878132	0.44620101744668267	1.3704745535862402	0.7967875311547907	1.0517595411243237	1.37047455358624	1.3386030523400483	0.8605305336471739	1.2748600498476652	1.9441615760176891	2.517848598449139	2.2310050872334135	1.5298320598171982	0.956145037385749	oxidoreductase
1.1.1.261	26.74018954555478	41.5285661237877	34.453092847133156	34.03876333093266	26.772061046800967	27.85569208917149	26.19837402436952	27.282005066740034	27.72820608418672	27.664463081694333	27.25013356549385	27.12264756050908	30.819741705067308	28.684351121572465	28.811837126557233	32.76390328108499	37.25778495679801	30.91535620880588	26.51708903683144	28.206278602879593	38.18205849293758	37.25778495679801	31.32968572500637	25.68843000443045	21.991335859872223	19.473487261423085	22.979352398504165	25.369714991968536	19.091029246468786	17.05125316671252	26.708318044308587	19.4097442589307	17.05125316671252	16.82815265798918	15.999493625588197	19.855945276377383	18.166755710329227	12.461756987260927	14.947734084463873	18.676699730268293	16.955638662973946	17.529325685405396	23.10683840348893	24.381698453336597	20.90770481750171	25.943402014399986	19.696587770146426	22.341922373580335	oxidoreductase
1.1.1.262	36.97094144558229	51.56808901633806	46.628006323178354	44.23764372971398	35.058651370810786	36.1741539144275	30.628512697590153	41.17797961007958	39.488790044031425	31.265942722513987	34.22999233840981	33.68817681722455	37.89521498172184	38.4370305029071	42.89904067737393	41.847281136249606	50.51632947521373	39.36130403904666	32.03085875242259	32.95513228856214	44.74758774965305	47.36105085184076	39.903119560231914	37.09842745056705	53.129792577401446	40.349320577678604	55.36079766463486	48.38093889171889	52.65172005870857	52.10990453752331	53.894708607310044	42.80342617363536	49.81515644779751	44.65197324591447	37.16217045305944	37.289656458044206	40.7317785926329	33.08261829354691	39.775633555247154	48.28532438798032	43.982671719744445	42.51658266241964	45.06630276211496	44.58823024342209	46.97859283688646	59.982165345332646	47.07420734062504	52.36487654749285	oxidoreductase
1.1.1.264	20.461503800055024	24.06298344087468	21.672620847410307	22.214436368595564	18.676699730268293	24.190469445859446	17.43371118166682	20.9395763187479	19.37787275768451	16.06323662808058	15.808264618111046	14.278432558293849	17.46558268291301	25.78404450816903	25.529072498199497	22.373793874826525	20.684604308778365	17.784297695374928	17.01938166546633	18.134884209083037	20.461503800055027	30.15044017889728	21.481391839933156	18.676699730268293	25.688430004430455	19.44161576017689	29.35365264774249	25.08287148075281	28.046921096648635	31.393428727498755	30.69225570008254	23.744268428412763	24.955385475768047	22.69250888728844	18.166755710329227	19.72845927139262	23.87175443339753	20.174660288839302	22.596894383549866	27.95130659291006	20.812090313763132	22.50127987981129	23.425553415950848	23.07496690224274	21.067062323732667	30.660384198836347	27.154519061755266	28.461250612849124	oxidoreductase
1.1.1.266	9.529578872611296	12.493628488507117	11.346254443644218	11.314382942398026	8.350333326502204	8.350333326502204	7.904132309055522	9.561450373857486	10.23075190002751	9.306478363887955	8.127232817778864	8.350333326502206	8.955891850179846	7.2029592816393055	11.059410932428495	10.931924927443728	10.836310423705152	8.796534343948888	7.7766463040707565	9.912036887565595	11.409997446136602	11.696840957352325	10.167008897535128	10.262623401273702	13.3222875209081	10.708824418720384	15.170834593187214	13.003572508446183	12.876086503461417	11.37812594489041	12.78047199972284	10.549466912489427	12.047427471060434	9.848293885073211	10.836310423705152	8.031618314040289	13.449773525892866	8.700919840210313	9.880165386319403	10.868181924951344	10.613209914981812	11.441868947382794	10.61320991498181	10.868181924951344	11.633097954859943	14.11907505206289	10.262623401273704	11.792455461090901	oxidoreductase
1.1.1.267	245.63366010439887	300.2932847416175	284.64437762973745	279.9592669465473	229.66603798005687	229.187965461364	209.8419642049257	236.93274026418857	253.5377924134544	211.3080532622505	224.40724027443525	216.85369447908784	234.44676316698562	225.52274281805197	249.1076537402338	270.2384590664588	288.05462826307996	248.91642473275664	209.65073519744854	238.62192983023672	276.8358598244205	286.3654386970318	253.8883789271625	236.008466728049	276.1028152957581	229.6022949775645	314.7948178086347	278.11071987426817	279.25809391913106	259.3702771415075	314.6992033048962	242.0959234660716	263.4817008022662	236.96461176543477	200.37612833480676	210.4793942298495	262.7486562736038	172.0742352281886	205.37995403045886	246.20734712683034	212.1367122946515	233.10816011464559	264.78843235336007	271.22647560509074	267.6568674655173	316.26090686595956	243.6894985283812	270.6846600839055	oxidoreductase
1.1.1.268	51.21750250262994	64.82663353475377	61.06579638770316	56.28507120077441	48.317195889226504	46.245548308224045	42.038510143726754	52.42861954998523	49.81515644779751	41.528566123787684	45.00255975962257	46.56426332068597	52.1417760387695	47.966609375518395	53.129792577401446	58.86666280171594	62.4362709412894	50.48445797396754	43.85518571475968	51.05814499639899	56.316942702020604	63.64738798864468	52.970435071170485	50.675686981444684	61.2888968964265	50.54820097645992	70.97783327526876	64.28481801356851	58.611690791746405	58.324847280530676	64.57166152478423	53.70347959983289	49.91077095153609	50.77130148518326	43.02652668235869	50.70755848269088	59.05789180919309	36.269768418166066	42.07038164497295	51.85493252755378	42.80342617363535	44.33325823345255	56.380685704512985	63.23305847244419	56.60378621323633	69.98981673663681	53.06604957490906	59.249120816670235	oxidoreductase
