(Intercept):pval	meta$CategoryAmended Cropland:pval	meta$CategoryAmended Grassland:pval	meta$CategoryControl Grassland:pval	(Intercept):pval.padj	meta$CategoryAmended Cropland:pval.padj	meta$CategoryAmended Grassland:pval.padj	meta$CategoryControl Grassland:pval.padj
EC:1.1.98.3	9.24690375119818e-14	0.440548935848378	0.625141388956604	0.662301283820195	1.23100759552729e-10	1	1	1
EC:1.1.98.6	0.0324994239909812	0.669609550188642	1.09638113417708e-06	1.23448220528365e-06	0.971322775222992	1	0.00263679846728859	0.00303818470744446
EC:1.1.99.1	2.11464115539078e-44	0.673018394521582	0.0362365311058287	0.0185616458075645	4.0597382509921e-41	1	0.837352654487824	0.813216584554321
EC:1.1.99.11	1.3134222219554e-29	0.361250998341638	0.563967462808344	0.778300102834217	2.07513447163359e-26	1	1	1
EC:1.1.99.22	0.000267670983172457	0.278177247803665	0.673066165548509	0.760827178617498	0.0979872837763963	0.992434488510632	1	1
EC:1.1.99.28	7.04649430092958e-35	0.342596738124133	0.0435070430886984	0.21921655958898	1.17771569382885e-31	1	0.900406749914792	0.993082343523902
EC:1.1.99.3	4.18643766165965e-40	0.598494827197034	0.000136128342712235	0.000271556423263484	7.4865182636643e-37	1	0.126666810553714	0.143816905157056
EC:1.1.99.31	2.83247789061211e-23	0.671761214269042	0.0444244003201167	0.058646582587831	4.17898906453677e-20	1	0.950663618202403	0.96755038877029
EC:1.1.99.36	2.25040039877269e-18	0.496419992541242	0.148731680638362	0.204241981005232	3.13460406626348e-15	1	0.996794712230759	1
EC:1.1.99.37	3.11573683520194e-14	0.702717887297301	0.684475191796694	0.693324532567199	6.29283535003022e-11	1	1	1
EC:1.1.99.38	7.96912798858157e-08	0.490223411080083	0.324124122454165	0.55172233023642	0.000128765791066786	1	1	1
EC:1.10.3.15	5.6955906789502e-08	0.729084983641472	0.702959647825444	0.721614271770894	9.25102124849659e-05	1	1	1
EC:1.10.3.4	2.86611012700888e-14	0.702574961346431	0.26045988436638	0.562725567921477	5.69354129814625e-11	1	0.993882890361124	1
EC:1.10.3.9	1.20209928469728e-09	0.808573064972673	0.113469727959814	0.0695462225620606	2.03587820199816e-06	1	0.993503537226487	0.961599518551784
EC:1.11.1.1	1.46436605896749e-10	0.708536696883939	0.659995461474415	0.643875706188944	2.53866180622425e-07	1	1	1
EC:1.11.1.10	3.4536728294532e-42	0.694505791480498	0.271161288435913	0.178853219461602	6.40448879699458e-39	1	1	0.982374400292004
EC:1.11.1.15	4.59624382987449e-68	0.2435081657752	0.701629730462235	0.441363138650575	1.12674690346793e-64	0.993117553562419	1	1
EC:1.11.1.16	4.99797841716245e-29	0.698176859812787	0.14750062803311	0.162403919067437	7.83448155427077e-26	1	0.970630724023722	0.999273226492582
EC:1.11.1.17	5.81305836799828e-15	0.6754260040286	0.0734784046852074	0.0748324360488493	1.20414078014219e-11	0.994665133951787	0.910121123154017	0.85228141215729
EC:1.11.1.18	2.07088162096769e-35	0.511348037994216	0.0141578314325364	0.0179900984273017	3.49060917442504e-32	1	0.696950515613479	0.818984140810313
EC:1.11.1.19	1.36226620262025e-11	0.690589895744449	0.671994842183038	0.602432464186813	2.39243523655203e-08	1	1	1
EC:1.11.1.21	1.35610869313803e-47	0.608654706482997	0.278307559394072	0.293822816945572	2.73323742809135e-44	1	1	1
EC:1.11.1.22	0.0112123128890341	0.69255303451267	0.483723124465314	0.567352856454196	0.599639245917596	1	1	1
EC:1.11.1.23	6.86157061603049e-08	0.73371174169019	0.415672875036288	0.456767269635631	0.000111074099956599	1	1	0.998538731688309
EC:1.11.1.5	2.35286525609179e-36	0.162620127262992	0.00323066612859781	0.0299036099279043	3.99619080971017e-33	1	0.574484224050143	0.932270194572989
EC:1.11.1.6	2.44848943309309e-38	0.316471601997323	0.60717246627566	0.553632156340845	4.30711430032705e-35	1	1	1
EC:1.11.2.4	1.34198208101566e-14	0.746332392294184	0.348370766969767	0.36463955059402	2.72682206675645e-11	1	1	0.999244587044761
EC:1.11.2.5	1.43999839918516e-07	0.612084853465441	0.625778391517616	0.755664185961164	0.000232819031405812	1	1	1
EC:1.12.1.2	2.4671173470529e-07	0.669563339946746	0.518742207660581	0.286479351985681	0.000304242908892786	1	1	0.984023391098261
EC:1.12.1.3	4.16888607853874e-31	0.508552577286788	0.66103296530042	0.688050022553914	6.70341222545655e-28	1	1	1
EC:1.12.2.1	3.78275939148798e-08	0.676180204836282	0.141118852724682	0.204809618654112	6.21060581026817e-05	1	0.958332364561026	0.993027868919773
EC:1.12.5.1	3.25211038654238e-12	0.560176881720747	0.499208391168428	0.379689930928925	5.80415029753645e-09	1	1	1
EC:1.12.7.2	7.09944703199128e-09	0.731919395135192	0.441235882457544	0.727112725639162	1.16512181473627e-05	1	0.994491507683133	1
EC:1.12.99.6	2.50799182939921e-44	0.677094286718377	0.192659631700577	0.230791297549959	4.84197063857067e-41	1	0.987540296267266	1
EC:1.13.11.1	3.49787906972487e-12	0.728921817123987	0.486544681376641	0.29504326190861	6.45098803889188e-09	1	1	0.984816975695623
EC:1.13.11.11	9.80276480790944e-37	0.656110660259371	0.364625039985777	0.345967408417787	1.67427383406387e-33	1	0.998747039150942	0.998451888022405
EC:1.13.11.12	2.44757339395996e-13	0.712219292941317	0.739837592348573	0.657015320185431	4.68728739849711e-10	1	1	1
EC:1.13.11.15	1.15382946253018e-11	0.682840719092571	0.617711662757885	0.378485204476979	2.07583819508694e-08	1	1	0.994647229368448
EC:1.13.11.16	1.07679150936905e-31	0.270118756076653	0.00426088796697739	0.0215498417292923	1.74315988431109e-28	1	0.729418666172861	0.845385064112584
EC:1.13.11.2	1.58512372598995e-38	0.528037206250008	0.157593305395499	0.378315384943259	2.78668483273655e-35	1	0.99436482377295	1
EC:1.13.11.20	1.34634664528122e-12	0.735392535604051	0.619559268935833	0.511799820145621	2.50103074708741e-09	1	1	1
EC:1.13.11.24	2.62956965319908e-42	0.768064438817305	0.317705349580191	0.353739582181925	4.92151573545038e-39	1	0.992571035376378	1
EC:1.13.11.25	0.00024497774033172	0.673784922832352	0.570154691203353	0.621260220928019	0.0547758253210608	1	1	1
EC:1.13.11.27	1.77732502603167e-44	0.715428976726882	0.0899245492003326	0.205054631858954	3.43282729308767e-41	1	0.945260603252487	0.99310379964623
EC:1.13.11.29	2.10709276274027e-25	0.657397956862609	0.036752620717089	0.0743711886011185	3.17392324566449e-22	1	0.819362474279874	0.90563936569309
EC:1.13.11.3	8.4471137811908e-35	0.739462112602345	0.0676958453347886	0.197192629470811	1.41547409515339e-31	1	0.928612588421513	0.992622346330476
EC:1.13.11.33	3.48501616627417e-08	0.576129141861143	0.55995737446104	0.471065848172853	5.69372091883767e-05	1	0.998941199337847	1
EC:1.13.11.37	1.14669758769928e-13	0.599345776488451	0.000623650670502423	0.00671915247044621	1.50491068285922e-10	1	0.317504600809691	0.657313978107319
EC:1.13.11.38	0.0603283200636461	0.454424241879298	0.00971085562247352	0.0466219626176054	0.937607578154345	1	0.697207387260203	0.930732139937073
EC:1.13.11.39	2.61636166364943e-40	0.759948816935216	0.435375075861629	0.427722518310264	4.7261592939756e-37	1	0.999390344905838	1
EC:1.13.11.4	8.50569387594163e-32	0.601123239532846	0.146378998760064	0.230824058031126	1.3714707391551e-28	1	0.98554869960954	1
EC:1.13.11.43	0.0720588644570609	0.685704880899863	0.0241490676642307	0.022478331598106	0.893811973274216	1	0.777408338718893	0.771531195578275
EC:1.13.11.46	7.78370423670793e-15	0.701723761850924	0.0230219624143233	0.0108796092684778	1.55794890877026e-11	1	0.82195614573109	0.714145735049168
EC:1.13.11.48	1.72883104362052e-06	0.731358858874336	0.328216108448572	0.718582108330246	0.00270068484149071	1	0.998911720085707	1
EC:1.13.11.49	1.18323148848298e-09	0.618043671021584	0.127110752324247	0.200602526042487	1.98055540688927e-06	1	0.974287380513941	0.98867157484696
EC:1.13.11.5	1.74607362525236e-46	0.685276026562846	0.0123102799197059	0.0370910029789989	3.45919785620323e-43	1	0.82944914553476	0.926378381970336
EC:1.13.11.50	2.24001373005933e-13	0.721706848133082	0.527744906148402	0.554945728228289	4.34388582395973e-10	1	1	1
EC:1.13.11.54	5.98268455695697e-38	0.33197158620512	0.0128657081668256	0.0391974124046592	1.04119266999691e-34	1	0.732490617419025	0.956797430168092
EC:1.13.11.56	1.74752573522952e-13	0.681156159071044	0.131617334170541	0.200094692683579	3.37243320075453e-10	1	0.978510421385133	0.981159262190995
EC:1.13.11.57	1.55453992352339e-08	0.492316875203123	0.0853819993560046	0.131675725093756	2.57662476491477e-05	1	0.968658861873864	0.978850629563352
EC:1.13.11.6	5.60672824506891e-17	0.611032632774864	0.600432169800363	0.581780608788957	7.74833281271235e-14	1	1	1
EC:1.13.11.63	6.51336623525012e-14	0.700050970322906	0.703126207803274	0.741322191765177	1.27019530310468e-10	1	1	1
EC:1.13.11.64	7.47067338546792e-13	0.683876473764327	0.591197476010504	0.724945369489009	1.38786947732894e-09	1	1	1
EC:1.13.11.66	1.04058222108461e-10	0.623869348074029	0.601002857310499	0.735284805708982	1.7958808727625e-07	1	1	1
EC:1.13.11.74	1.39234110352326e-13	0.704855969834588	0.646103975820443	0.679387985306153	2.65423851300572e-10	1	1	1
EC:1.13.11.75	6.05343885748053e-06	0.704815072756091	0.603251013928415	0.44854939570722	0.00945809175499636	1	1	1
EC:1.13.11.78	7.15465880984922e-13	0.730415093205118	0.504755334998456	0.475855311570581	1.35957981504953e-09	1	0.992217830110042	0.997298157517538
EC:1.13.11.79	8.53361433638101e-20	0.491733910932606	0.0919470452807998	0.121901531875335	1.21182497780689e-16	1	0.976371533626029	0.974000505276718
EC:1.13.11.8	1.17662731197272e-20	0.659484015136415	0.636843436920776	0.741636584988317	1.68055447215518e-17	1	1	1
EC:1.13.11.80	0.209129728773185	0.574030960660441	0.402035690507179	0.180997161841821	0.978946595282498	0.995164754554998	0.998700054275982	0.995258811218255
EC:1.13.11.82	2.738722443274e-12	0.732206055808048	0.628612253169811	0.719279161116507	5.06048683859839e-09	1	1	1
EC:1.13.11.83	8.3838189143807e-18	0.620606418522719	0.611690535250589	0.608681760637229	1.1730922914462e-14	1	1	1
EC:1.13.11.9	0.172056381378745	0.649084020252861	0.595986772338432	0.397928117111843	0.974724640104109	1	1	1
EC:1.13.12.19	9.86891124377109e-13	0.7246455122078	0.476690573886235	0.720616013515748	1.87218596008065e-09	1	0.993416728767103	1
EC:1.13.12.21	8.13204711902493e-12	0.719017954208508	0.524800950815168	0.599015070735807	1.44762597135278e-08	1	1	1
EC:1.13.12.22	2.90950670240459e-08	0.475373184076751	0.343321250857538	0.375388192737067	4.76336066090165e-05	1	0.994018745249052	0.99953640563658
EC:1.13.12.3	1.61793495268014e-12	0.085173598715313	0.394274638151905	0.614755336894086	2.99294224646862e-09	0.96388034073217	1	1
EC:1.13.12.4	1.48424292739614e-10	0.733439211332719	0.664468721441125	0.633209832831762	1.90010887176702e-07	1	0.994778336001218	0.994733942051805
EC:1.14.11.1	1.0896445065689e-09	0.758765260752198	0.468630822976659	0.418482301249887	1.82971491290325e-06	1	1	1
EC:1.14.11.17	1.11108614211437e-31	0.722481703069418	0.00413011453111849	0.0436867838938185	1.78236021150263e-28	1	0.643244075080052	0.905681028305144
EC:1.14.11.21	1.65203703725129e-06	0.634848954249359	0.601796053423923	0.574653029081555	0.00262450464848273	1	1	1
EC:1.14.11.28	3.7873906877546e-07	0.707126102644579	0.66165869213161	0.664724880482836	0.000601236611359643	1	1	1
EC:1.14.11.33	0.233038934391475	0.594276609527088	0.720553691824881	0.712550071196669	1	1	1	1
EC:1.14.11.35	4.27863508511983e-11	0.743580131862637	0.660566924796158	0.709428448974134	7.6131353039452e-08	1	1	1
EC:1.14.11.36	1.17961196366423e-15	0.682615220000984	0.487670598797378	0.349287602708469	2.49807639851607e-12	1	0.995489791756235	1
EC:1.14.11.37	4.21399026784286e-14	0.751771786961756	0.47576017627946	0.565535558934921	8.17337933445295e-11	1	0.999639906805362	1
EC:1.14.11.39	2.28421448422722e-13	0.600637191127926	0.151570261521677	0.142143977984662	4.26662150054824e-10	0.997338503107757	0.967361175677311	0.983350161003256
EC:1.14.11.40	1.66258846967526e-12	0.766263669052194	0.429069263727763	0.633823953747987	3.08126758656602e-09	1	1	1
EC:1.14.11.43	4.12053775953793e-05	0.542657080159238	0.52837778010969	0.54461721166284	0.0534505860460042	1	1	1
EC:1.14.11.44	7.60379943224788e-17	0.579316440188324	0.467170541506806	0.396168062860814	1.04819267784651e-13	1	1	1
EC:1.14.11.45	2.10647471687864e-14	0.673228201331256	0.169369926723858	0.194656543453487	4.17038712591244e-11	1	0.965789839324437	0.987150004489202
EC:1.14.11.46	1.7349192863586e-09	0.453392709782278	0.454343795260113	0.567446235764647	2.91828209644102e-06	1	1	1
EC:1.14.11.47	1.48757110542824e-06	0.651812391923102	0.452037571910385	0.718592417856973	0.00234082353110445	1	1	1
EC:1.14.11.52	5.01208725383822e-27	0.725055197143179	0.136976644978606	0.259758423487862	7.58881769952918e-24	1	0.97972471922605	0.994937209138333
EC:1.14.11.55	1.98476054779063e-27	0.467261987637702	0.636769507635137	0.658817159687809	3.04717429816418e-24	1	1	1
EC:1.14.11.56	4.23616003386584e-13	0.654138214207596	0.186435788950646	0.213792432755513	7.85663882910126e-10	1	1	0.996076098858933
EC:1.14.11.57	5.50048260646777e-11	0.555935763071799	0.722056601725256	0.636889033424045	7.12437955201026e-08	1	1	1
EC:1.14.12.1	0.0525279298813405	0.748011637630788	0.288526914924974	0.326051993463751	0.831325880760431	1	1	1
EC:1.14.12.13	0.019132494947539	0.652304795138695	0.477416924437594	0.638869963494986	0.725951506329793	1	1	0.993729276496566
EC:1.14.12.14	4.73756289753879e-09	0.729612684784169	0.460356515963163	0.570997288267843	7.77312524811308e-06	1	1	1
EC:1.14.12.15	0.00718157702362078	0.533335787738499	0.678295187191011	0.716447467606928	0.546950730658631	1	1	1
EC:1.14.12.17	3.80244203198063e-42	0.20652157490501	0.0131861129117678	0.0423579189265735	7.03425285794273e-39	0.995444110698694	0.844466587735727	0.940606784928255
EC:1.14.12.18	2.13473959840126e-05	0.677560237103519	0.440878740703449	0.584060537133469	0.0306336391415764	1	0.9908020219569	0.99674343553408
EC:1.14.12.19	2.79157279732405e-11	0.377126194448889	0.640657822234195	0.690927002005375	3.619842210674e-08	1	1	1
EC:1.14.12.22	2.8904795223994e-12	0.549723953201809	0.141569214172509	0.180503110853122	5.37097608228898e-09	1	0.970073938881641	0.977433544349219
EC:1.14.12.24	1.17489835856771e-07	0.755183449622937	0.619339887569395	0.588797090569077	0.000189840083656989	1	1	1
EC:1.14.12.25	9.71302410726193e-05	0.491544722170053	0.682058436298623	0.616865441385753	0.0903660436183903	1	1	1
EC:1.14.12.3	4.21144022433317e-13	0.694011200233822	0.598543564225307	0.637785648689237	7.83988533814561e-10	1	1	1
EC:1.14.12.7	1.29271305249824e-43	0.55728893094749	0.0108729723744241	0.00999038734094711	2.43801208720992e-40	1	0.761512533399998	0.722051508976188
EC:1.14.13.1	9.8879238130678e-16	0.488583618505443	0.129922442990804	0.149664614982369	2.0808788719906e-12	1	0.976045028767994	0.990261733242147
EC:1.14.13.10	0.000979214789578363	0.668739282691157	0.332037437487448	0.225180794771032	0.257994839885934	1	1	0.994433954945372
EC:1.14.13.106	1.53074767628669e-11	0.545165817202234	0.25017470170168	0.507507095493328	1.98891918084725e-08	0.997461330286313	1	1
EC:1.14.13.107	6.82937567156281e-46	0.456992556866868	0.31321400768997	0.158361741583614	1.34711590486753e-42	1	0.992657981088112	0.980621250893203
EC:1.14.13.111	5.13930217826974e-12	0.736380648948816	0.0762238301539542	0.107149366773468	9.49548926293398e-09	1	0.959347479487545	0.968885873791517
EC:1.14.13.113	0.591667769554013	0.597132873075774	0.280527995123456	0.278153508731366	0.997533846272062	1	0.986954149010304	0.988783171113852
EC:1.14.13.114	1.47073116953408e-22	0.729128148124936	0.096429656277097	0.0552177223122255	2.15006576618379e-19	1	0.953725556975564	0.873657899669148
EC:1.14.13.127	3.63269200184409e-33	0.649166213017247	0.324441927743434	0.551168690132321	5.98684400381132e-30	1	0.999621849080746	1
EC:1.14.13.128	7.66255385357961e-09	0.692103679919651	0.690681238616729	0.730636950473961	1.25713138249845e-05	1	1	1
EC:1.14.13.131	9.70033103247833e-05	0.110791552328603	0.00387470417700286	0.0564886103752382	0.0788039378186446	0.96027452126222	0.599358530864442	0.93301796170737
EC:1.14.13.149	2.88019110028315e-38	0.699034805328623	0.26799739756068	0.455144784326789	5.07388554903506e-35	1	0.999832482030483	1
EC:1.14.13.154	5.78660383498963e-13	0.686618749506771	0.64008884704625	0.549606086674039	1.05899325766878e-09	1	1	1
EC:1.14.13.16	1.05689152568589e-08	0.63241528970629	0.692057064434702	0.670248769827601	1.74783439968219e-05	1	1	1
EC:1.14.13.160	0.683752347589097	0.657887723576748	0.280120302359222	0.198235680631373	1	1	0.99746400284754	0.991065978281504
EC:1.14.13.163	6.14612527538583e-15	0.72068679125974	0.104443505907333	0.12597961527603	1.25466165235011e-11	1	0.959473166577951	0.983190268923466
EC:1.14.13.166	5.36218368318853e-10	0.679806573599682	0.071883236272391	0.081088781231835	9.11971162684266e-07	0.995692597398724	0.917654905198579	0.936518418343615
EC:1.14.13.167	0.123157046540376	0.619620342279642	0.73891670995937	0.648422926603491	0.92868494111577	1	1	1
EC:1.14.13.170	2.94795487500166e-09	0.726709872300571	0.451342350474823	0.653371090051744	4.94702044274639e-06	1	0.994559612576168	1
EC:1.14.13.171	0.00907681565297984	0.704939115777652	0.532281967976003	0.668235488064797	0.534669283861052	1	1	1
EC:1.14.13.172	2.36064381584078e-10	0.740089181003322	0.00976139816511285	0.0176620886337347	4.1004367475235e-07	1	0.716817929567066	0.798251605941604
EC:1.14.13.178	3.98246970123584e-10	0.599698004889457	0.564334768574034	0.425525812259024	6.79627459101995e-07	1	1	1
EC:1.14.13.179	5.16227616209619e-11	0.631151930696612	0.207941740943889	0.347223960992407	8.96262268099829e-08	1	0.99066454659172	1
EC:1.14.13.180	8.65556451339067e-09	0.640102175554379	0.0582258919614132	0.0702029221509374	1.43853855975543e-05	1	0.897416304693413	0.901249579446132
EC:1.14.13.181	1.0267613181035e-07	0.31903435299343	0.514883921453447	0.572592107030852	0.000165049109657218	1	1	1
EC:1.14.13.182	0.541569491112093	0.702673060117471	0.57852391104229	0.454179828800821	1	1	1	0.995698879783254
EC:1.14.13.189	6.86587939280336e-13	0.686844689010616	0.471621469907667	0.524485750268918	1.28572519991765e-09	1	1	1
EC:1.14.13.195	6.93889390390723e-16	0.380170620055243	0.0191210898528311	0.0115571876652664	1.48943704592064e-12	1	0.745071852251564	0.667209105266376
EC:1.14.13.2	0.189282584352833	0.563714633960479	0.00148011916053078	0.00507246276593128	0.976029704734826	1	0.432230728007271	0.530766560477933
EC:1.14.13.20	0.632731431250636	0.533224982356322	0.0268299371949623	0.0514935706759283	1	1	0.779245718893705	0.894829247244636
EC:1.14.13.208	1.64160003809808e-41	0.391744239564708	0.358345264948709	0.554191358937077	3.03657226914564e-38	0.995411340701986	0.999417460420029	1
EC:1.14.13.209	2.81200048389092e-05	0.441225745622608	0.0635116962025119	0.0638433452689824	0.0215200621065755	1	0.958851068981146	0.957031681702776
EC:1.14.13.210	9.08572382387216e-33	0.649852720404397	0.0986008431820273	0.124193514308222	1.47862690650645e-29	1	0.943337562700705	0.959265898197067
EC:1.14.13.218	1.19396499799806e-23	0.715023302546344	0.000852310373443031	0.00224489481982234	1.76615620013381e-20	1	0.433536105735453	0.462708158786416
EC:1.14.13.22	4.99843222367957e-13	0.526824824004032	0.384662436068582	0.386961190509533	9.31763872655256e-10	1	1	1
EC:1.14.13.220	0.312787869535202	0.496010259833395	0.336974204483813	0.730023905466465	0.99961216233979	1	0.994737901130446	1
